FileName,Idx,Type,Time,Lat,Long,Elev,Desc
quick-route-parking-to-hardwood-forest-loop.gpx,46,TrackPoint,2018-01-25 20:18:47,30.474556,-90.988103,-8.0,
quick-route-parking-to-hardwood-forest-loop.gpx,47,TrackPoint,2018-01-25 20:18:56,30.474569,-90.988128,-8.0,
quick-route-parking-to-hardwood-forest-loop.gpx,48,TrackPoint,2018-01-25 20:19:55,30.474573,-90.988098,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,49,TrackPoint,2018-01-25 20:20:28,30.474559,-90.988121,-19.0,
quick-route-parking-to-hardwood-forest-loop.gpx,50,TrackPoint,2018-01-25 20:20:30,30.474568,-90.988136,-19.0,
quick-route-parking-to-hardwood-forest-loop.gpx,51,TrackPoint,2018-01-25 20:20:35,30.474626,-90.988155,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,52,TrackPoint,2018-01-25 20:20:44,30.474668,-90.988182,-21.0,
quick-route-parking-to-hardwood-forest-loop.gpx,53,TrackPoint,2018-01-25 20:20:47,30.474706,-90.988184,-22.0,
quick-route-parking-to-hardwood-forest-loop.gpx,54,TrackPoint,2018-01-25 20:20:49,30.47472,-90.988196,-23.0,
quick-route-parking-to-hardwood-forest-loop.gpx,55,TrackPoint,2018-01-25 20:20:51,30.474735,-90.988214,-22.0,
quick-route-parking-to-hardwood-forest-loop.gpx,56,TrackPoint,2018-01-25 20:20:57,30.474751,-90.988265,-17.0,
quick-route-parking-to-hardwood-forest-loop.gpx,57,TrackPoint,2018-01-25 20:21:05,30.474791,-90.9883,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,58,TrackPoint,2018-01-25 20:21:11,30.474793,-90.988354,-16.0,
quick-route-parking-to-hardwood-forest-loop.gpx,59,TrackPoint,2018-01-25 20:21:17,30.474769,-90.988367,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,60,TrackPoint,2018-01-25 20:21:25,30.474764,-90.988398,-11.0,
quick-route-parking-to-hardwood-forest-loop.gpx,61,TrackPoint,2018-01-25 20:21:45,30.474777,-90.988456,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,62,TrackPoint,2018-01-25 20:21:49,30.474797,-90.988492,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,63,TrackPoint,2018-01-25 20:21:59,30.47479,-90.988541,-17.0,
quick-route-parking-to-hardwood-forest-loop.gpx,64,TrackPoint,2018-01-25 20:22:42,30.474803,-90.988601,-9.0,
quick-route-parking-to-hardwood-forest-loop.gpx,65,TrackPoint,2018-01-25 20:23:47,30.474838,-90.988617,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,66,TrackPoint,2018-01-25 20:23:51,30.474855,-90.988661,-15.0,
quick-route-parking-to-hardwood-forest-loop.gpx,67,TrackPoint,2018-01-25 20:23:53,30.474877,-90.988676,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,68,TrackPoint,2018-01-25 20:24:02,30.47499,-90.988716,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,69,TrackPoint,2018-01-25 20:24:03,30.474999,-90.988722,-15.0,
quick-route-parking-to-hardwood-forest-loop.gpx,70,TrackPoint,2018-01-25 20:24:04,30.475009,-90.988729,-16.0,
quick-route-parking-to-hardwood-forest-loop.gpx,71,TrackPoint,2018-01-25 20:24:16,30.475042,-90.9887,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,72,TrackPoint,2018-01-25 20:24:34,30.475225,-90.988657,-11.0,
quick-route-parking-to-hardwood-forest-loop.gpx,73,TrackPoint,2018-01-25 20:24:42,30.475297,-90.988601,-8.0,
quick-route-parking-to-hardwood-forest-loop.gpx,74,TrackPoint,2018-01-25 20:24:47,30.475323,-90.988603,-6.0,
quick-route-parking-to-hardwood-forest-loop.gpx,75,TrackPoint,2018-01-25 20:24:55,30.475353,-90.988667,-4.0,
quick-route-parking-to-hardwood-forest-loop.gpx,76,TrackPoint,2018-01-25 20:25:07,30.475305,-90.988662,-2.0,
quick-route-parking-to-hardwood-forest-loop.gpx,77,TrackPoint,2018-01-25 20:25:29,30.475313,-90.988634,-9.0,
quick-route-parking-to-hardwood-forest-loop.gpx,78,TrackPoint,2018-01-25 20:25:49,30.475372,-90.988578,-3.0,
quick-route-parking-to-hardwood-forest-loop.gpx,79,TrackPoint,2018-01-25 20:26:04,30.475387,-90.98865,-8.0,
quick-route-parking-to-hardwood-forest-loop.gpx,80,TrackPoint,2018-01-25 20:26:16,30.475417,-90.988604,-11.0,
quick-route-parking-to-hardwood-forest-loop.gpx,81,TrackPoint,2018-01-25 20:26:25,30.475416,-90.988575,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,82,TrackPoint,2018-01-25 20:26:27,30.475432,-90.988535,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,83,TrackPoint,2018-01-25 20:26:36,30.475456,-90.988524,-15.0,
quick-route-parking-to-hardwood-forest-loop.gpx,84,TrackPoint,2018-01-25 20:27:12,30.475464,-90.988495,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,85,TrackPoint,2018-01-25 20:27:19,30.475483,-90.988478,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,86,TrackPoint,2018-01-25 20:27:57,30.475519,-90.988405,-11.0,
quick-route-parking-to-hardwood-forest-loop.gpx,87,TrackPoint,2018-01-25 20:28:12,30.475537,-90.988391,-10.0,
quick-route-parking-to-hardwood-forest-loop.gpx,88,TrackPoint,2018-01-25 20:28:16,30.475558,-90.988391,-10.0,
quick-route-parking-to-hardwood-forest-loop.gpx,89,TrackPoint,2018-01-25 20:28:41,30.475566,-90.98842,0.0,
quick-route-parking-to-hardwood-forest-loop.gpx,90,TrackPoint,2018-01-25 20:29:09,30.475605,-90.988358,-12.0,
quick-route-parking-to-hardwood-forest-loop.gpx,91,TrackPoint,2018-01-25 20:29:12,30.475645,-90.988344,-10.0,
quick-route-parking-to-hardwood-forest-loop.gpx,92,TrackPoint,2018-01-25 20:29:13,30.475661,-90.988346,-10.0,
quick-route-parking-to-hardwood-forest-loop.gpx,93,TrackPoint,2018-01-25 20:29:20,30.475707,-90.988405,-10.0,
quick-route-parking-to-hardwood-forest-loop.gpx,94,TrackPoint,2018-01-25 20:29:35,30.47578,-90.988369,-13.0,
quick-route-parking-to-hardwood-forest-loop.gpx,95,TrackPoint,2018-01-25 20:29:36,30.475796,-90.98836,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,96,TrackPoint,2018-01-25 20:29:41,30.475862,-90.988325,-15.0,
quick-route-parking-to-hardwood-forest-loop.gpx,97,TrackPoint,2018-01-25 20:29:48,30.4758,-90.988294,-16.0,
quick-route-parking-to-hardwood-forest-loop.gpx,98,TrackPoint,2018-01-25 20:29:55,30.475814,-90.988271,-11.0,
quick-route-parking-to-hardwood-forest-loop.gpx,99,TrackPoint,2018-01-25 20:30:13,30.475863,-90.98829,-12.0,
quick-route-parking-to-hardwood-forest-loop.gpx,100,TrackPoint,2018-01-25 20:30:21,30.475904,-90.988271,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,101,TrackPoint,2018-01-25 20:30:28,30.475948,-90.988264,-15.0,
quick-route-parking-to-hardwood-forest-loop.gpx,102,TrackPoint,2018-01-25 20:30:31,30.475959,-90.98825,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,103,TrackPoint,2018-01-25 20:30:38,30.476028,-90.988237,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,104,TrackPoint,2018-01-25 20:30:45,30.47606,-90.988195,-20.0,
quick-route-parking-to-hardwood-forest-loop.gpx,105,TrackPoint,2018-01-25 20:30:49,30.476112,-90.988151,-17.0,
quick-route-parking-to-hardwood-forest-loop.gpx,106,TrackPoint,2018-01-25 20:30:59,30.476228,-90.988121,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,107,TrackPoint,2018-01-25 20:31:04,30.476286,-90.988077,-17.0,
quick-route-parking-to-hardwood-forest-loop.gpx,108,TrackPoint,2018-01-25 20:31:07,30.476309,-90.988088,-18.0,
quick-route-parking-to-hardwood-forest-loop.gpx,109,TrackPoint,2018-01-25 20:31:11,30.476315,-90.988118,-20.0,
quick-route-parking-to-hardwood-forest-loop.gpx,110,TrackPoint,2018-01-25 20:31:21,30.476306,-90.988146,-14.0,
quick-route-parking-to-hardwood-forest-loop.gpx,111,TrackPoint,2018-01-25 20:32:39,30.476324,-90.988095,-19.0,
